Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
337.42,338.69,326.58,337.01,14319000,9.37497559295208,362.730951185904,325.231048814096,334.95,345.33,347.37,349.95,344.34,342.938,348.959,343.981,336.5558,273.2286,341.774620520314,341.774620520314,341.774620520314,341.774620520314,341.774620520314,3.04132776072902,5.06685545252936,10.4592029928584,25.4855642709467,1333.33333333333,-1.57993107879213,46.9725109732095,-71.1719181868435,28.8280818131564,0.0137619476221895,29497140,340362630,18,1,352,51,0,0,0,0,0,0,0,2007,12,44.31,44.16,45.27,45.58,45.645,45.204,46.1786,1454.98,1445.9,1477.65,13232.47,13167.2,13432.77,339.02
337.44,340.09,334.83,339.02,8833300,8.29743960191304,361.297379203826,328.107620796174,337.01,334.95,345.33,350.03,337.42,340.736,347.901,344.7025,337.1782,273.78345,340.856413680209,340.856413680209,340.856413680209,340.856413680209,340.856413680209,2.38485952408308,4.53045626684011,10.0878313505114,24.4589954737283,1333.33333333333,-3.0263157894737,48.5279487921178,-65.616362631288,34.383637368712,0.0147626177145634,17754932.9999999,127464519,19,2,353,51,0,0,0,0,0,0,0,2007,12,44.3,44.31,44.16,45.99,45.494,45.203,46.1164,1453,1454.98,1486.59,13207.27,13232.47,13473.9,345.19
343.26,345.85,340.65,345.19,8835500,7.60373722171332,360.639974443427,330.225025556573,339.02,337.01,334.95,347.37,337.44,340.3,346.621,345.4325,337.8218,274.37145,342.300942453473,342.300942453473,342.300942453473,342.300942453473,342.300942453473,2.33554840392935,4.09147469425795,9.85512911118911,22.859793020764,1333.33333333333,-3.57551886924216,53.0778625876178,-48.5627418463239,51.4372581536761,0.0182776709899912,54515035.0000001,128998300,20,3,354,51,0,0,0,0,0,0,0,2007,12,45.2,44.3,44.31,45.74,45.368,45.2735,46.07,1460.12,1453,1488.41,13245.64,13207.27,13517.96,348.69
349.29,349.98,346.97,348.69,10753200,7.46454629001764,360.861592580035,331.003407419965,345.19,339.02,337.01,345.33,343.26,340.972,345.711,345.9325,338.5694,274.98135,344.430628302315,344.430628302315,344.430628302315,344.430628302315,344.430628302315,2.54950067840798,3.78307989108796,9.49333417467561,21.5101830288194,1333.33333333333,-2.54339137482882,55.4818719296277,-38.8888888888889,61.1111111111111,0.0186367209578719,37636200,107532000,21,4,355,51,0,0,0,0,0,0,0,2007,12,46.1,45.2,44.3,45.27,45.331,45.3655,46.0566,1484.46,1460.12,1467.95,13450.65,13245.64,13339.85,350.72
347.84,350.72,346.88,350.72,3253500,6.91164585472082,360.625291709442,332.978708290558,348.69,345.19,339.02,334.95,349.29,344.126,344.826,346.802,339.2036,275.59695,346.527085534877,346.527085534877,346.527085534877,346.527085534877,346.527085534877,2.85001028743358,3.59646597035708,9.08952459077021,20.3343571630451,1333.33333333333,-2.4612731874183,56.8623438747495,-33.2780541735765,66.7219458264236,0.00531607447553218,6604605.0000001,56578365.0000001,24,0,358,52,0,0,0,0,0,0,0,2007,12,46.44,46.1,45.2,44.16,45.309,45.5125,46.0346,1496.45,1484.46,1445.9,13550.04,13450.65,13167.2,355.78
349.84,356.97,349.45,355.78,5054900,6.7943463339228,361.323692667846,334.146307332154,350.72,348.69,345.19,337.01,347.84,347.88,345.409,347.735,340.1118,276.26715,349.611390356585,349.611390356585,349.611390356585,349.611390356585,349.611390356585,3.45662026273931,3.56849682883353,8.97741569142948,19.8736689767498,1333.33333333333,1.66595227889698,60.1771785937126,-19.2924267551134,80.7075732448866,0.00539569686856242,25577793.9999997,94324433.9999998,26,2,360,52,0,0,0,0,0,0,0,2007,12,46.67,46.44,46.1,44.31,45.418,45.6275,46.0244,1497.66,1496.45,1454.98,13551.69,13550.04,13232.47,350.72
353.89,358.36,350.72,350.72,5879100,6.81922985310663,361.585459706213,334.308540293787,355.78,350.72,348.69,339.02,349.84,350.22,345.478,347.947,340.96,276.89965,349.98092690439,349.98092690439,349.98092690439,349.98092690439,349.98092690439,3.48884608085359,3.55256667923754,8.88188599918452,19.57999599839,1333.33333333333,0.197125960631961,55.5778761919504,-33.2780541735765,66.7219458264236,0.0126702845300347,-29748245.9999997,24927384.0000001,27,3,361,52,0,0,0,0,0,0,0,2007,12,46.11,46.67,46.44,44.3,45.43,45.647,46.0076,1476.27,1497.66,1453,13359.61,13551.69,13207.27,351.62
352.82,354.33,348.62,351.62,5120200,6.86650104339717,361.818502086794,334.352497913206,350.72,355.78,350.72,345.19,353.89,351.506,345.903,348.0855,341.6512,277.54115,350.527284602927,350.527284602927,350.527284602927,350.527284602927,350.527284602927,3.54613017104737,3.55127937759951,8.65532271352848,19.0240333780284,1333.33333333333,1.22347928721536,56.2188262914812,-30.7904919845218,69.2095080154782,0.0109946380131772,4608179.99999988,14182953.9999999,28,4,362,52,0,0,0,0,0,0,0,2007,12,46.07,46.11,46.67,45.2,45.463,45.655,45.9778,1478.49,1476.27,1460.12,13365.87,13359.61,13245.64,346.09
349.63,351.6,345.64,346.09,4747600,6.87579497796251,361.799089955925,334.295910044075,351.62,350.72,355.78,348.69,352.82,350.986,345.979,348.0475,342.1704,278.16835,349.048189735284,349.048189735284,349.048189735284,349.048189735284,349.048189735284,3.10945952751206,3.46291540758202,8.46422823399073,18.1105207405819,1333.33333333333,0.220079344395213,51.3191059978631,-43.0863477246209,56.9136522753792,0.0131155354742166,-26254228.0000001,-3608176.00000023,31,0,365,1,1,0,1,0,1,0,0,2007,12,45.54,46.07,46.11,46.1,45.49,45.6535,45.9334,1468.36,1478.49,1484.46,13264.82,13365.87,13450.65,342.94
346.78,349.03,339.2,342.94,8605100,6.7902591997675,361.719518399535,334.558481600465,346.09,351.62,350.72,350.72,349.63,349.43,346.778,348.139,342.5756,278.76385,347.01212649019,347.01212649019,347.01212649019,347.01212649019,347.01212649019,2.48062116545435,3.26645655915648,8.56178336013425,17.1589579364847,1333.33333333333,2.38543066129273,48.7146375777174,-48.5210824417873,51.4789175582127,0.0127464540082789,-27106064.9999998,15747332.9999999,2,2,2,1,0,0,0,0,0,0,1,2008,1,44.82,45.54,46.07,46.44,45.556,45.635,45.8984,1447.16,1468.36,1496.45,13043.96,13264.82,13550.04,343.01
342.97,343.77,338.6,343.01,6498400,6.76534145479939,361.699182909599,334.637817090401,342.94,346.09,351.62,355.78,346.78,346.876,347.378,348.1685,342.9218,279.3646,345.678084326793,345.678084326793,345.678084326793,345.678084326793,345.678084326793,1.9652563955749,3.00621652644017,8.31951312012466,16.3454392118451,1333.33333333333,1.78036260051631,48.7768501937603,-48.3008181246067,51.6991818753933,0.00830398661815518,454887.999999956,3834055.99999984,3,3,3,1,0,0,0,0,0,0,1,2008,1,45,44.82,45.54,46.67,45.625,45.635,45.8558,1447.16,1447.16,1497.66,13056.72,13043.96,13551.69,328.83
340.19,340.82,327.83,328.83,10708800,8.01310045783749,363.156200915675,331.103799084325,343.01,342.94,346.09,350.72,342.97,342.498,346.359,347.13,342.734,279.86625,340.062056217862,340.062056217862,340.062056217862,340.062056217862,340.062056217862,0.407916403269667,2.48655650180607,8.80954789725861,16.7079994220454,1333.33333333333,-3.00572237626099,38.5698920755814,-92.9200755191945,7.07992448080553,0.0176204811281653,-151850784,-222421776,4,4,4,1,0,0,0,0,0,0,1,2008,1,43.03,45,44.82,46.11,45.498,45.496,45.754,1411.63,1447.16,1476.27,12800.18,13056.72,13359.61,324.95
327.3,331.47,318.99,324.95,12793900,9.00121781234571,363.480435624691,327.475564375309,328.83,343.01,342.94,351.62,340.19,337.164,344.335,345.478,342.468,280.33475,335.024704145241,335.024704145241,335.024704145241,335.024704145241,335.024704145241,-1.12638605683583,1.76396799007769,9.07172304745443,17.7632342791746,1333.33333333333,-5.86343752715896,36.3297033335714,-84.8615697231395,15.1384302768605,0.0155643055158918,-49640331.9999999,-422710456,7,0,7,2,0,0,0,0,0,0,1,2008,1,42.82,43.03,45,46.07,45.26,45.314,45.6554,1416.18,1411.63,1478.49,12827.49,12800.18,13365.87,316.16
326.83,330.31,315.82,316.16,10667500,10.6640652241671,364.724630448334,322.068369551666,324.95,328.83,343.01,346.09,327.3,331.178,341.082,343.3965,342.0994,280.7598,328.736469430161,328.736469430161,328.736469430161,328.736469430161,328.736469430161,-3.01683515171243,0.807807361719665,9.45874282977911,18.9736680796695,1333.33333333333,-9.32920359058189,31.8206345942069,-99.2007522331922,0.799247766807785,0.0163974841401834,-93767324.9999996,-444088025,8,1,8,2,0,0,0,0,0,0,1,2008,1,41.71,42.82,43.03,45.54,44.821,45.076,45.5474,1390.19,1416.18,1468.36,12589.07,12827.49,13264.82,326.93
315.34,327,311.57,326.93,13465900,10.5556632218282,362.875826443656,320.653173556343,316.16,324.95,328.83,342.94,326.83,327.976,338.703,341.7645,341.8852,281.2308,328.134312953441,328.134312953441,328.134312953441,328.134312953441,328.134312953441,-3.60443105052786,-0.0746403207298411,9.8852611990806,20.3946618030231,1333.33333333333,-6.78318886861314,41.4151271052744,-67.1724727505877,32.8275272494123,0.0288039191998669,145027743,-439526976,9,2,9,2,0,0,0,0,0,0,1,2008,1,42.6,41.71,42.82,44.82,44.437,44.873,45.4416,1409.13,1390.19,1447.16,12735.31,12589.07,13043.96,323.69
322.83,328.93,320.38,323.69,12655700,11.1029257760961,362.657351552192,318.245648447808,326.93,316.16,324.95,343.01,315.34,324.112,335.494,340.4515,341.56,281.68905,326.652875302294,326.652875302294,326.652875302294,326.652875302294,326.652875302294,-4.28218360885302,-0.916148978354476,9.78988539914628,21.4145385613332,1333.33333333333,-9.01961886559109,39.6092839188294,-74.0970292797606,25.9029707202394,0.0283310402881627,-41004468.0000001,-332338682,10,3,10,2,0,0,0,0,0,0,1,2008,1,42.66,42.6,41.71,45,44.036,44.727,45.333,1420.33,1409.13,1447.16,12853.09,12735.31,13056.72,319.44
321.67,325.06,315.37,319.44,9944000,11.7991353831329,362.520270766266,315.323729233734,323.69,326.93,316.16,328.83,322.83,322.234,332.366,338.922,340.9942,282.1304,324.248583534863,324.248583534863,324.248583534863,324.248583534863,324.248583534863,-5.10341785131453,-1.75360275294649,9.78275072777869,22.7249110089658,1333.33333333333,-8.91879562043796,37.3110854886567,-83.1801667022868,16.8198332977132,0.02316859495878,-42262000,-304186960,11,4,11,2,0,0,0,0,0,0,1,2008,1,41.83,42.66,42.6,43.03,43.608,44.519,45.2058,1401.02,1420.33,1411.63,12606.3,12853.09,12800.18,327.24
325.9,329.03,322.95,327.24,8886100,11.8987215036355,361.712943007271,314.118056992729,319.44,323.69,326.93,324.95,321.67,322.692,329.928,337.9155,340.462,282.61315,325.245722356575,325.245722356575,325.245722356575,325.245722356575,325.245722356575,-5.06645416262978,-2.41617303488315,9.76898281865164,23.3196655427295,1333.33333333333,-6.93362152323531,43.7605272993737,-66.5099380209446,33.4900619790554,0.0261958681841355,69311580.0000001,-178877193,14,0,14,3,0,0,0,0,0,0,1,2008,1,42.56,41.83,42.66,42.82,43.257,44.36,45.0796,1416.25,1401.02,1416.18,12778.15,12606.3,12827.49,319.14
323.27,324.85,318.01,319.14,11125200,12.4673482598187,361.540696519637,311.671303480363,327.24,319.44,323.69,316.16,325.9,323.288,327.233,336.606,339.8056,283.0623,323.21048157105,323.21048157105,323.21048157105,323.21048157105,323.21048157105,-5.62591048445648,-3.05812052479781,9.7304840458908,24.2514627109878,1333.33333333333,-7.78699182293623,39.2451646717774,-83.8213293438769,16.1786706561231,0.0255787504505111,-90114120.0000003,-291368988,15,1,15,3,0,0,0,0,0,0,1,2008,1,41.38,42.56,41.83,41.71,42.841,44.1655,44.948,1380.95,1416.25,1390.19,12501.11,12778.15,12589.07,308.28
314.8,320.32,301.27,308.28,21098800,13.9874307768391,363.247361553678,307.297638446322,319.14,327.24,319.44,326.93,323.27,319.558,323.767,335.2725,338.8516,283.45625,318.2336543807,318.2336543807,318.2336543807,318.2336543807,318.2336543807,-6.86644281085114,-3.81978498200848,10.3961637568986,26.1144028258693,1333.33333333333,-10.1067242083163,34.1564071309606,-87.7211420564022,12.2788579435978,0.0222398666106135,-229132968,-562704996,16,2,16,3,0,0,0,0,0,0,1,2008,1,40.94,41.38,42.56,42.6,42.453,44.0045,44.8002,1373.2,1380.95,1409.13,12466.16,12501.11,12735.31,300.7
310.69,313.18,299.3,300.7,16417100,15.9664685150514,365.389937030103,301.524062969897,308.28,319.14,327.24,323.69,314.8,314.96,319.536,333.457,337.6018,283.77705,312.389102920467,312.389102920467,312.389102920467,312.389102920467,312.389102920467,-8.36479215135006,-4.7287864158768,10.6450092028344,27.9402938943816,1333.33333333333,-12.3349173493484,31.1229973502011,-97.4559331273851,2.5440668726149,0.0229384711143567,-124441618,-596104901,17,3,17,3,0,0,0,0,0,0,1,2008,1,40.37,40.94,41.38,42.66,41.99,43.8075,44.6472,1333.25,1373.2,1420.33,12159.21,12466.16,12853.09,300.43
304.48,305.3,299.52,300.43,17062100,17.5154226401529,366.558345280306,296.496654719694,300.7,308.28,319.14,319.44,310.69,311.158,316.696,331.5275,336.185,284.10045,308.402735280311,308.402735280311,308.402735280311,308.402735280311,308.402735280311,-9.46492576967427,-5.67601428663629,10.2975085454891,29.6357641722859,1333.33333333333,-8.63668156798345,31.017329578835,-97.8393881453155,2.1606118546845,0.0237479587864218,-4606766.99999969,-658426439,18,4,18,3,0,0,0,0,0,0,1,2008,1,40.32,40.37,40.94,41.83,41.719,43.6085,44.4824,1325.19,1333.25,1401.02,12099.3,12159.21,12606.3,292.47
281.3,299.05,280.88,292.47,18983900,19.2338312889724,367.359162577945,290.423837422055,300.43,300.7,308.28,327.24,304.48,304.204,313.448,328.8915,334.6976,284.38285,303.091823520207,303.091823520207,303.091823520207,303.091823520207,303.091823520207,-10.853977171271,-6.71160686356324,10.9584007922399,32.000526626532,1333.33333333333,-9.99538390521617,27.9991820573558,-82.9933969185619,17.0066030814381,0.0124935989577396,-151111844,-1000831208,22,1,22,4,0,0,0,0,0,0,1,2008,1,39.28,40.32,40.37,42.56,41.365,43.3125,44.3204,1310.5,1325.19,1416.25,11971.19,12099.3,12778.15,274.58
280.64,284.28,259.76,274.58,33897400,22.1383317015157,369.462663403032,280.909336596969,292.47,300.43,300.7,319.14,281.3,295.292,309.29,325.186,333.2438,284.58405,293.587882346805,293.587882346805,293.587882346805,293.587882346805,293.587882346805,-13.2456957660119,-8.01842464405297,12.512086449937,34.7775777015542,1333.33333333333,-13.1515688259109,22.6619578971041,-82.3592429472682,17.6407570527318,0.0216485008987899,-606424486.000002,-2512136314,23,2,23,4,0,0,0,0,0,0,1,2008,1,39.13,39.28,40.32,41.38,41.107,42.964,44.1842,1338.6,1310.5,1380.95,12270.17,11971.19,12501.11,287.53
279.68,290.14,277.35,287.53,18782900,22.8016034235365,367.629706847073,276.423293152927,274.58,292.47,300.43,308.28,280.64,291.142,305.35,322.0265,332.348,284.8543,291.568588231203,291.568588231203,291.568588231203,291.568588231203,291.568588231203,-13.9355528329341,-9.2018502818292,12.7297945606558,36.6085555509494,1333.33333333333,-12.0515094974459,32.6674664237125,-65.7414261041204,34.2585738958796,0.0400077270679765,243238555,-1186891451,24,3,24,4,0,0,0,0,0,0,1,2008,1,39.93,39.13,39.28,40.94,40.84,42.6385,44.0948,1352.07,1338.6,1373.2,12378.61,12270.17,12466.16,283.48
296.2,297.8,283.37,283.48,13918000,22.8996881787554,364.210876357511,272.612123642489,287.53,274.58,292.47,300.7,279.68,287.698,301.329,318.4115,331.6906,285.1092,288.872392154136,288.872392154136,288.872392154136,288.872392154136,288.872392154136,-14.6403063431103,-10.2895414940854,12.8512378063233,37.3991046260367,1333.33333333333,-12.4223794371158,31.3034845012849,-66.9223260354204,33.0776739645796,0.0395330696573424,-56367899.9999994,-1006271400,25,4,25,4,0,0,0,0,0,0,1,2008,1,39.11,39.93,39.13,40.37,40.485,42.2605,44.0114,1330.61,1352.07,1333.25,12207.17,12378.61,12159.21,278.27
285.77,286.41,274.57,278.27,11621700,23.2476024570281,361.284204914056,268.293795085944,283.48,287.53,274.58,300.43,296.2,283.266,297.212,314.789,330.6438,285.3309,285.33826143609,285.33826143609,285.33826143609,285.33826143609,285.33826143609,-15.4412350893383,-11.319880213136,12.779006534443,38.4674461611705,1333.33333333333,-12.8881793137992,29.591769413749,-73.7632884479093,26.2367115520907,0.0391769836518161,-60549057.0000004,-841992165,28,0,28,5,0,0,0,0,0,0,1,2008,1,39.41,39.11,39.93,40.32,40.243,41.9255,43.8984,1353.96,1330.61,1325.19,12383.89,12207.17,12099.3,275.54
280.52,280.95,270.61,275.54,12553400,23.1279308242337,357.240861648467,264.729138351533,278.27,283.48,287.53,292.47,285.77,279.88,292.042,310.985,329.7314,285.5417,282.072174290727,282.072174290727,282.072174290727,282.072174290727,282.072174290727,-16.1105526530287,-12.2780147011145,12.6047917819828,39.6008502648595,1333.33333333333,-15.7988021024325,28.7059992016524,-77.2195755738414,22.7804244261586,0.0386163020351176,-34270781.9999995,-955062672,29,1,29,5,0,0,0,0,0,0,1,2008,1,39.48,39.41,39.11,39.28,39.935,41.596,43.7984,1362.3,1353.96,1310.5,12480.3,12383.89,11971.19,274.41
274.87,280.5,272.03,274.41,15863300,22.9548653024287,353.310730604857,261.491269395143,275.54,278.27,283.48,274.58,280.52,279.846,287.569,307.401,328.9168,285.7269,279.518116193818,279.518116193818,279.518116193818,279.518116193818,279.518116193818,-16.5414931641477,-13.1307103937212,12.3094495118412,40.6532969325707,1333.33333333333,-14.0157924421884,28.3280209157791,-78.8508733939656,21.1491266060344,0.0268023507530686,-17925528.9999999,-1137081344,30,2,30,5,0,0,0,0,0,0,1,2008,1,39.45,39.48,39.41,39.13,39.742,41.2915,43.7026,1355.81,1362.3,1338.6,12442.83,12480.3,12270.17,282.43
269.77,286.79,267.41,282.43,29712800,21.9916829912921,348.358865982584,260.392134017416,274.41,275.54,278.27,287.53,274.87,278.826,284.984,304.3755,328.2228,285.95585,280.488744129212,280.488744129212,280.488744129212,280.488744129212,280.488744129212,-16.0508454943503,-13.714737413847,12.814488832424,40.8469204466506,1333.33333333333,-8.38523420267288,34.8815995537957,-67.2729897502526,32.7270102497474,0.0190039652053866,238296655.999999,-1797921528,31,3,31,5,1,0,0,0,0,0,1,2008,1,40.12,39.45,39.48,39.93,39.66,41.0565,43.612,1378.55,1355.81,1352.07,12650.36,12442.83,12378.61,258.21
264.6,268.6,255.26,258.21,35165700,22.3231353850902,344.78177077018,255.48922922982,282.43,274.41,275.54,283.48,269.77,273.772,280.735,300.1355,327.1222,286.0557,273.062496086141,273.062496086141,273.062496086141,273.062496086141,273.062496086141,-17.4155990807558,-14.4549097472288,13.8398824872508,41.5478659442338,1333.33333333333,-14.1303624875291,26.8861599073416,-96.0010844516741,3.99891554832586,0.0420751784653867,-851713254.000001,-2982051360,1,4,32,5,0,1,0,0,0,0,1,2008,2,40.53,40.12,39.45,39.11,39.676,40.833,43.5398,1395.42,1378.55,1330.61,12743.19,12650.36,12207.17,247.96
254.79,256.65,246.52,247.96,26287800,24.1050723205502,344.3021446411,247.881855358899,258.21,282.43,274.41,278.27,264.6,267.71,275.488,296.092,325.5896,286.1152,264.694997390761,264.694997390761,264.694997390761,264.694997390761,264.694997390761,-19.1040459181874,-15.3847369814205,13.6863194524472,42.5185428763853,1333.33333333333,-17.4649668808042,24.3431018058291,-98.1616238988893,1.83837610111068,0.0432176089234622,-269449949.999999,-2125894386,4,0,35,6,0,0,0,0,0,0,1,2008,2,39.96,40.53,40.12,39.41,39.64,40.6795,43.4526,1380.82,1395.42,1353.96,12635.16,12743.19,12383.89,253.65
244.96,254.75,244.5,253.65,22384100,24.8727185359468,342.272437071894,242.781562928106,247.96,258.21,282.43,275.54,254.79,263.332,271.606,292.527,324.0508,286.17605,261.013331593841,261.013331593841,261.013331593841,261.013331593841,261.013331593841,-19.7552900681046,-16.2588475987573,13.4408680629867,43.4906622664645,1333.33333333333,-13.2731562211509,28.3922230490511,-87.9319440780797,12.0680559219203,0.0477752720499447,127365529,-1595986330,5,1,36,6,0,0,0,0,0,0,1,2008,2,38.82,39.96,40.53,39.48,39.594,40.4795,43.3532,1336.64,1380.82,1362.3,12265.13,12635.16,12480.3,251.11
255.83,255.84,249.21,251.11,15257500,25.8534986892237,340.981497378447,237.567502621553,253.65,247.96,258.21,274.41,244.96,258.672,269.259,289.2745,322.2992,286.2327,257.71222106256,257.71222106256,257.71222106256,257.71222106256,257.71222106256,-20.2430136605684,-17.0556808111195,12.9543774870591,44.2520235274898,1333.33333333333,-8.54759997086458,27.6800504501188,-90.3756552125801,9.62434478741994,0.0474956871791104,-38754049.9999999,-992500375,6,2,37,6,0,0,0,0,0,0,1,2008,2,38.06,38.82,39.96,39.45,39.487,40.297,43.2292,1326.45,1336.64,1355.81,12200.1,12265.13,12442.83,252.73
